snp,0.6486,0
conservative,0.6486,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,0
snp,0,0
labour,0,-0.0772
snp,0,-0.0772
conservative,0,-0.0772
libdem,0,-0.4588
labour,0.0258,0
snp,0.0258,0
ukip,0,-0.4019
labour,0.2263,0
conservative,0.2263,0
libdem,0.2263,0
labour,0.0258,0
conservative,0.0258,0
snp,0,-0.1027
labour,0,0
snp,0,0
conservative,0,0
libdem,0.5473,0
labour,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
snp,0,0
ukip,0.4404,0
snp,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.4019
conservative,0,-0.4019
labour,0.2144,0
snp,0.2144,0
labour,0,0
conservative,0,0
labour,0,-0.5267
snp,0,-0.5267
labour,0,0
snp,0,0
conservative,0,0
ukip,0,-0.4019
snp,0.7425,0
conservative,0,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0,0
labour,0,-0.1531
conservative,0,-0.1531
labour,0,0
snp,0,0
conservative,0,0
labour,0.6249,0
conservative,0.6249,0
labour,0.2664,0
snp,0.2664,0
labour,0.7808,0
conservative,0.7808,0
snp,0.3612,0
conservative,0.3612,0
labour,0,-0.4019
snp,0,-0.4019
labour,0.4019,0
conservative,0.4019,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.5707
conservative,0,-0.8689
snp,0.3818,0
labour,0.431,0
conservative,0.431,0
labour,0.4019,0
snp,0.4019,0
conservative,0.4019,0
snp,0.4588,0
libdem,0,-0.2924
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0.2263,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
conservative,0,0
labour,0.4389,0
labour,0,0
snp,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.1027,0
labour,0.743,0
conservative,0.743,0
conservative,0,-0.4939
labour,0,-0.7031
snp,0,-0.7031
labour,0.4019,0
snp,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0,-0.7269
labour,0,0
ukip,0,-0.34
labour,0,0
snp,0,0
conservative,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
ukip,0,-0.9209
conservative,0.4404,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,-0.4724
snp,0,-0.4724
conservative,0,-0.4724
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
snp,0,-0.4215
conservative,0,-0.4215
labour,0,-0.7003
labour,0,0
snp,0,0
conservative,0,0
snp,0,0
labour,0,-0.2746
snp,0,-0.2746
labour,0.7149,0
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
ukip,0.4019,0
labour,0.3612,0
snp,0.3612,0
conservative,0.3612,0
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
snp,0.0772,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,-0.296
snp,0,-0.0772
snp,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
conservative,0,0
labour,0,-0.0258
conservative,0,-0.0258
labour,0.4019,0
snp,0.4019,0
conservative,0.4019,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.5574,0
snp,0.5574,0
labour,0.4019,0
snp,0.4019,0
conservative,0.4019,0
labour,0,-0.5423
snp,0,-0.5423
labour,0,0
snp,0,0
conservative,0,0
labour,0.6369,0
conservative,0.128,0
labour,0,0
snp,0,0
conservative,0,0
snp,0,-0.296
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
snp,0.4939,0
libdem,0,-0.2924
ukip,0,-0.4019
ukip,0.7562,0
labour,0,-0.5574
conservative,0,-0.5574
libdem,0,-0.296
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
libdem,0,-0.2924
conservative,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.843
snp,0,-0.843
conservative,0,-0.843
labour,0.088,0
conservative,0.088,0
libdem,0.088,0
conservative,0.2935,0
labour,0,-0.8316
snp,0,-0.8316
labour,0,-0.7479
snp,0,-0.7479
ukip,0.4215,0
conservative,0,-0.6901
labour,0,-0.6031
libdem,0,-0.2924
conservative,0,0
labour,0.25,0
ukip,0.25,0
conservative,0,0
libdem,0.743,0
conservative,0,0
labour,0,-0.5413
conservative,0,-0.5413
snp,0.5859,0
conservative,0.9062,0
labour,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,-0.2944
conservative,0,-0.2462
ukip,0,-0.2462
libdem,0,-0.2462
labour,0.6249,0
conservative,0.6249,0
labour,0,-0.0644
labour,0.4019,0
conservative,0.4019,0
ukip,0,0
labour,0,-0.128
labour,0.5207,0
labour,0.6249,0
conservative,0.6249,0
labour,0,0
labour,0.4019,0
conservative,0.4019,0
conservative,0.6369,0
ukip,0.3182,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0.8779,0
conservative,0.7269,0
ukip,0,-0.0772
labour,0,0
conservative,0,0
labour,0,-0.5994
snp,0,-0.5994
labour,0,0
conservative,0,0
conservative,0,-0.0647
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
conservative,0,0
ukip,0,0
snp,0,0
labour,0,-0.1027
labour,0,-0.2263
labour,0,0
conservative,0,0
libdem,0,-0.2924
labour,0.3612,0
conservative,0.3612,0
labour,0,0
libdem,0.7096,0
labour,0,0
conservative,0,0
ukip,0,0
conservative,0.6369,0
ukip,0,0
conservative,0,0
libdem,0,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
snp,0,0
conservative,0.4588,0
conservative,0.296,0
labour,0,-0.25
snp,0,-0.25
ukip,0,0
ukip,0.5255,0
ukip,0,-0.0516
labour,0.3089,0
conservative,0,0
labour,0,-0.128
labour,0,0
snp,0,0
conservative,0,0
conservative,0,-0.3818
conservative,0.3182,0
labour,0,0
snp,0,0
snp,0,-0.296
labour,0,0
snp,0,0
labour,0.3818,0
snp,0.3818,0
conservative,0.3818,0
conservative,0.9133,0
snp,0.5859,0
conservative,0.5859,0
labour,0,0
snp,0,0
labour,0.3818,0
snp,0.3818,0
conservative,0.3818,0
labour,0.2944,0
snp,0.2944,0
conservative,0.2944,0
libdem,0.2944,0
snp,0,-0.3182
labour,0,0
snp,0,0
labour,0.3818,0
conservative,0.3818,0
conservative,0,0
conservative,0.0772,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0.3612,0
ukip,0,0
labour,0.4019,0
conservative,0.4019,0
libdem,0.3612,0
libdem,0,0
conservative,0.0258,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.296
ukip,0,0
conservative,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.4588
snp,0,-0.4588
conservative,0,-0.4588
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.5009
conservative,0,-0.5552
labour,0.5859,0
libdem,0,0
labour,0,0
conservative,0,-0.7351
conservative,0.509,0
labour,0.4767,0
snp,0,-0.3252
labour,0,0
snp,0,0
labour,0,-0.0042
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
libdem,0,-0.2924
labour,0,0
ukip,0,0
labour,0.0258,0
conservative,0.0258,0
conservative,0,0
conservative,0.4215,0
labour,0,-0.0772
snp,0,-0.0772
conservative,0,-0.0772
libdem,0,-0.5106
snp,0,-0.0572
conservative,0,-0.0572
labour,0,0
labour,0,0
ukip,0,0
snp,0,0
conservative,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.5473,0
labour,0,-0.7031
snp,0,-0.7031
labour,0,-0.296
snp,0,-0.296
snp,0.4404,0
labour,0.6654,0
snp,0.6654,0
conservative,0.6654,0
labour,0,-0.5106
conservative,0,-0.5106
labour,0,0
conservative,0,0
ukip,0,0
labour,0,0
snp,0,0
labour,0,-0.4588
snp,0,-0.4588
conservative,0,-0.4588
labour,0.3089,0
labour,0,-0.5372
conservative,0,-0.5372
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
snp,0.5859,0
snp,0,-0.5423
conservative,0,-0.5423
labour,0,0
conservative,0,-0.0531
ukip,0,-0.8455
labour,0,0
snp,0,0
ukip,0.5574,0
conservative,0,0
labour,0.7227,0
libdem,0.7227,0
snp,0,-0.0572
conservative,0,-0.0572
labour,0,0
snp,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.0931,0
conservative,0.0931,0
labour,0,0
ukip,0,0
labour,0.3182,0
conservative,0.3182,0
labour,0.4019,0
conservative,0.4019,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
snp,0,0
labour,0.0258,0
snp,0.0258,0
ukip,0,-0.1901
conservative,0,0
snp,0.4019,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,-0.4215
labour,0.2732,0
snp,0.2732,0
conservative,0.2732,0
libdem,0,-0.0772
labour,0,0
snp,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
snp,0.4019,0
labour,0,0
snp,0,0
conservative,0.4926,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
conservative,0,0
labour,0.9081,0
ukip,0.9081,0
conservative,0,0
conservative,0,-0.5267
conservative,0,-0.25
labour,0,0
snp,0,0
libdem,0,-0.2924
snp,0.4019,0
labour,0,-0.5267
snp,0,-0.5267
snp,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
libdem,0.3182,0
conservative,0,-0.5859
libdem,0.7096,0
labour,0.765,0
conservative,0.765,0
labour,0,0
labour,0.6369,0
conservative,0.6369,0
labour,0.3612,0
snp,0.3612,0
conservative,0.3612,0
conservative,0,-0.3089
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0.6249,0
conservative,0,-0.296
labour,0,0
conservative,0,0
labour,0,-0.0516
labour,0,-0.5819
labour,0,0
conservative,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
labour,0.0258,0
snp,0.0258,0
libdem,0,0
labour,0.6249,0
conservative,0.6249,0
labour,0.2023,0
snp,0.2023,0
labour,0,-0.0516
conservative,0,-0.0516
snp,0.25,0
labour,0.4019,0
conservative,0.4019,0
labour,0.2144,0
conservative,0.2144,0
conservative,0,-0.8402
labour,0,-0.1531
snp,0,-0.8529
conservative,0,-0.8529
labour,0.6369,0
conservative,0.6369,0
conservative,0,-0.1531
libdem,0,-0.1531
snp,0,-0.5267
conservative,0,-0.4874
labour,0.7269,0
conservative,0.7269,0
labour,0,-0.6808
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.4019
conservative,0,-0.4019
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
libdem,0,-0.2924
labour,0,-0.6031
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,0
labour,0.2732,0
labour,0,-0.296
libdem,0,-0.4588
conservative,0,0
labour,0,-0.25
labour,0.4019,0
conservative,0.4019,0
labour,0,0
labour,0,0
snp,0,0
snp,0.6249,0
conservative,0.6249,0
labour,0,-0.4019
snp,0,-0.4019
conservative,0,-0.4019
labour,0,0
snp,0,0
snp,0.6249,0
snp,0.6239,0
conservative,0,-0.296
ukip,0,-0.0516
conservative,0.5216,0
conservative,0.7089,0
labour,0.4019,0
conservative,0.4019,0
conservative,0.1818,0
snp,0,-0.3252
conservative,0,0
labour,0,-0.4019
conservative,0,-0.4019
labour,0,0
snp,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
snp,0,-0.7148
labour,0,-0.0258
snp,0,-0.0258
labour,0,0
snp,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0,0
labour,0.4404,0
snp,0.4404,0
conservative,0.4404,0
labour,0,0
libdem,0.6705,0
snp,0,-0.3094
labour,0.2732,0
snp,0.2732,0
libdem,0,-0.2924
ukip,0.3612,0
libdem,0.3612,0
labour,0.4738,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.2168,0
snp,0.2168,0
snp,0.3818,0
libdem,0,-0.5574
conservative,0.4019,0
labour,0,-0.5267
snp,0,-0.5267
labour,0.7003,0
labour,0,0
conservative,0,-0.2023
libdem,0.6908,0
labour,0,0
ukip,0,0
libdem,0.4939,0
ukip,0,0
labour,0.2263,0
snp,0.2263,0
libdem,0.0772,0
conservative,0,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0.2263,0
ukip,0,0
labour,0.2732,0
conservative,0.2732,0
conservative,0.0258,0
conservative,0.0772,0
labour,0.4019,0
conservative,0.4019,0
labour,0,0
snp,0,0
labour,0,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0,-0.8519
labour,0.7269,0
snp,0.34,0
labour,0,-0.5777
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,-0.296
conservative,0,0
libdem,0,0
ukip,0,0
labour,0.0258,0
conservative,0.0258,0
conservative,0,-0.717
libdem,0,-0.717
ukip,0.4215,0
ukip,0,0
snp,0.4767,0
labour,0,0
conservative,0,0
labour,0,-0.296
snp,0,-0.296
conservative,0,-0.296
conservative,0,-0.4404
labour,0,0
labour,0.4588,0
conservative,0.0258,0
labour,0.4404,0
snp,0.4404,0
conservative,0.4404,0
conservative,0,-0.6447
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
ukip,0,0
labour,0.4404,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0.6486,0
labour,0.0382,0
snp,0.0382,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
labour,0,-0.5267
snp,0,-0.5267
snp,0.6996,0
conservative,0.4019,0
labour,0,-0.6705
conservative,0,-0.6705
labour,0,-0.1139
conservative,0,-0.1139
snp,0,-0.5423
labour,0,0
ukip,0,0
libdem,0,-0.2924
labour,0,-0.8481
labour,0.0258,0
labour,0.4019,0
conservative,0.4019,0
snp,0.4019,0
labour,0,-0.4588
snp,0,-0.4588
conservative,0,-0.4588
conservative,0.2732,0
labour,0.3034,0
snp,0.3034,0
labour,0.4019,0
conservative,0.4019,0
labour,0.2023,0
snp,0.2023,0
ukip,0,-0.296
ukip,0.431,0
labour,0.4019,0
snp,0.4019,0
labour,0,-0.5574
labour,0,0
snp,0,0
conservative,0.4738,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.1027,0
snp,0.1027,0
snp,0.2023,0
labour,0.7506,0
conservative,0.7506,0
libdem,0.7506,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.3612
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
snp,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.3182
snp,0,-0.3182
snp,0,-0.2382
labour,0.656,0
labour,0,0
snp,0,0
labour,0,-0.6249
conservative,0,-0.6249
conservative,0,-0.3612
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
snp,0,0
conservative,0,0
ukip,0,0
ukip,0.2263,0
labour,0.1027,0
labour,0.0258,0
snp,0.0258,0
labour,0,0
snp,0,0
labour,0,0
snp,0,0
ukip,0,0
labour,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
libdem,0,-0.3919
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.75,0
conservative,0.75,0
labour,0,0
snp,0,0
labour,0.438,0
conservative,0.438,0
labour,0.0772,0
conservative,0.0772,0
labour,0.8069,0
conservative,0,0
labour,0,0
snp,0,-0.4466
conservative,0,-0.4466
libdem,0.7096,0
ukip,0.5574,0
labour,0,0
conservative,0,0
ukip,0,0
labour,0,0
conservative,0,0
snp,0,0
labour,0,0
snp,0.8168,0
conservative,0.1779,0
labour,0.3818,0
conservative,0.3818,0
labour,0,0
snp,0,0
labour,0,0
ukip,0,-0.6983
labour,0.5994,0
libdem,0,0
snp,0,-0.4314
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.6566
conservative,0.4588,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.2263
snp,0,-0.2263
labour,0,-0.128
labour,0.1725,0
conservative,0.1725,0
labour,0.4939,0
snp,0.4939,0
conservative,0.4939,0
labour,0,0
snp,0,0
labour,0,-0.4168
ukip,0,-0.4168
labour,0.3612,0
snp,0.3612,0
conservative,0,0
conservative,0.1779,0
conservative,0.0258,0
conservative,0.5859,0
labour,0.4019,0
conservative,0.4019,0
labour,0.2942,0
labour,0,-0.0772
labour,0,0
ukip,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0.4019,0
conservative,0,0
labour,0,-0.4767
snp,0,-0.4767
conservative,0,-0.4767
snp,0,-0.0516
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,0
labour,0,0
ukip,0,0
labour,0,-0.3182
ukip,0,-0.3182
ukip,0.765,0
snp,0.0258,0
labour,0.6249,0
conservative,0.6249,0
libdem,0.6249,0
labour,0.2263,0
conservative,0.2263,0
ukip,0.2263,0
ukip,0,0
labour,0.656,0
labour,0.2716,0
labour,0.4019,0
conservative,0.4019,0
ukip,0.5983,0
ukip,0,0
snp,0,0
conservative,0.3612,0
conservative,0,-0.5106
conservative,0.5859,0
libdem,0,-0.4588
snp,0,0
labour,0,0
ukip,0,0
conservative,0,0
ukip,0,0
labour,0,0
snp,0,0
labour,0,-0.4404
snp,0,-0.4404
ukip,0,0
conservative,0.765,0
ukip,0.765,0
snp,0.5859,0
snp,0,0
conservative,0,0
labour,0,0
snp,0,0
labour,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,0
labour,0.7416,0
conservative,0.7416,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.2263,0
conservative,0.2263,0
conservative,0.8175,0
labour,0,0
labour,0,0
snp,0,0
ukip,0,-0.5423
snp,0.6239,0
snp,0,-0.296
conservative,0,-0.6072
labour,0,-0.7889
conservative,0,-0.7889
labour,0,0
snp,0,0
labour,0,-0.4939
snp,0,-0.4939
conservative,0,-0.4939
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,-0.0516
ukip,0.4404,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,-0.4019
conservative,0.1779,0
labour,0.4404,0
conservative,0.4404,0
ukip,0.745,0
labour,0.4215,0
snp,0.4215,0
conservative,0.4215,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0.4404,0
snp,0,-0.296
labour,0.4389,0
conservative,0.4389,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
ukip,0,0
conservative,0.765,0
ukip,0,0
conservative,0,-0.5552
snp,0,0
libdem,0.7096,0
labour,0.3818,0
ukip,0.3182,0
labour,0,-0.2057
snp,0,-0.2057
conservative,0,-0.2057
conservative,0.9062,0
ukip,0.4767,0
ukip,0,0
labour,0.2732,0
conservative,0.2732,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,0
ukip,0,0
labour,0,-0.5106
ukip,0,0
ukip,0.4215,0
labour,0,0
snp,0.4767,0
labour,0.4019,0
conservative,0.4019,0
ukip,0,0
conservative,0,0
conservative,0.4939,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0.4939,0
labour,0.4019,0
conservative,0.4019,0
ukip,0,-0.4939
labour,0,0
snp,0,0
labour,0.6654,0
snp,0.6654,0
conservative,0.6654,0
snp,0,-0.1111
ukip,0,-0.1111
labour,0,-0.3802
labour,0.2023,0
conservative,0,0
ukip,0,0
labour,0,0
snp,0,0
conservative,0,0
labour,0,0
snp,0,0
ukip,0.0762,0
labour,0,0
snp,0,0
snp,0.7902,0
ukip,0,0
labour,0,0
conservative,0,0
labour,0,-0.5994
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
conservative,0,0
labour,0.3818,0
conservative,0,0
libdem,0.7096,0
labour,0,0
ukip,0,0
labour,0.6351,0
labour,0.3851,0
conservative,0.3851,0
snp,0.7269,0
libdem,0,-0.1531
labour,0,-0.7456
conservative,0,-0.7456
conservative,0.7096,0
ukip,0.7096,0
labour,0,0
snp,0,0
labour,0,0
ukip,0,0
labour,0,-0.2263
snp,0,-0.2263
conservative,0,-0.4588
conservative,0.1779,0
labour,0.2732,0
snp,0.2732,0
conservative,0.2732,0
labour,0,-0.296
snp,0,-0.296
conservative,0,-0.296
labour,0,-0.4404
conservative,0.4926,0
labour,0,0
snp,0,0
conservative,0,0
labour,0.7906,0
snp,0.7906,0
conservative,0.7906,0
labour,0.4019,0
conservative,0.4019,0
libdem,0,0
ukip,0.1737,0
ukip,0,0
conservative,0,-0.7269
conservative,0,0
labour,0,-0.0772
conservative,0,-0.0772
conservative,0.0258,0
labour,0,-0.4588
conservative,0,0
ukip,0,-0.6486
snp,0,0
libdem,0.7579,0
labour,0,-0.7964
snp,0,-0.7964
conservative,0,-0.7964
labour,0.4019,0
conservative,0.4019,0
labour,0,0
conservative,0,0
conservative,0.3612,0
labour,0.4019,0
conservative,0.4019,0
snp,0,0
labour,0,-0.4939
snp,0,0
labour,0.5574,0
snp,0.5574,0
ukip,0,0
labour,0,0
snp,0,0
conservative,0,-0.2846
labour,0.5859,0
snp,0.5859,0
labour,0.3034,0
snp,0.3034,0
conservative,0.3034,0
ukip,0,0
conservative,0.5859,0
labour,0,-0.5267
snp,0,-0.5267
ukip,0,0
conservative,0,0
labour,0,-0.7456
conservative,0,-0.7456
labour,0,0
conservative,0,-0.296
labour,0,-0.5009
labour,0,-0.1593
conservative,0,-0.1593
snp,0,-0.5719
ukip,0.4019,0
conservative,0.9413,0
ukip,0,0
labour,0,0
snp,0,0
conservative,0,0
ukip,0,0
conservative,0,0
labour,0,0
conservative,0,0
libdem,0,0
conservative,0.8567,0
labour,0.4588,0
snp,0.4588,0
conservative,0.4588,0
labour,0,-0.4215
snp,0,-0.5994
ukip,0,0
labour,0,-0.6249
conservative,0,-0.6249
ukip,0,-0.0553
labour,0,0
snp,0,0
ukip,0.4767,0
ukip,0.4404,0
ukip,0,0
conservative,0,0
labour,0.8779,0
snp,0.8779,0
conservative,0.8779,0
snp,0.0258,0
labour,0,-0.7501
ukip,0,0
labour,0,0
ukip,0,0
conservative,0.3612,0
ukip,0,0
ukip,0.1531,0
libdem,0.657,0
conservative,0,-0.3129
conservative,0,-0.0731
labour,0,-0.128
labour,0.5859,0
snp,0.5859,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.3384
conservative,0,-0.296
ukip,0.6369,0
labour,0.0094,0
snp,0.0094,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
conservative,0,-0.296
ukip,0.7964,0
labour,0.4939,0
snp,0.4939,0
snp,0,0
labour,0,0
conservative,0,0
labour,0.128,0
snp,0.128,0
snp,0,-0.296
labour,0.2944,0
snp,0.2944,0
conservative,0.2944,0
libdem,0.2944,0
labour,0,0
labour,0,-0.296
conservative,0,-0.296
labour,0,0
ukip,0,0
labour,0.5267,0
conservative,0.5267,0
ukip,0,-0.6249
conservative,0,-0.5423
labour,0.656,0
labour,0,-0.4588
labour,0.4019,0
conservative,0.4019,0
labour,0.4939,0
snp,0.4939,0
conservative,0.4939,0
conservative,0.7783,0
labour,0,-0.4479
conservative,0,0
libdem,0,-0.4215
labour,0,-0.6249
conservative,0,-0.6249
labour,0.1406,0
conservative,0.1406,0
labour,0,-0.2263
conservative,0,-0.2263
labour,0.3818,0
snp,0.3818,0
conservative,0.3818,0
labour,0,-0.2263
snp,0,-0.2263
labour,0,0
ukip,0,0
snp,0.7777,0
labour,0,0
snp,0,0
conservative,0.6597,0
labour,0,0
conservative,0,0
labour,0.3818,0
snp,0.3818,0
conservative,0.3818,0
labour,0.5719,0
conservative,0,-0.5423
labour,0,-0.4588
ukip,0.4019,0
snp,0,-0.296
ukip,0,0
labour,0,0
ukip,0,-0.474
conservative,0,-0.264
ukip,0.7003,0
labour,0,0
conservative,0,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
ukip,0,0
snp,0.6848,0
labour,0.7351,0
conservative,0.7351,0
ukip,0.7351,0
libdem,0.7351,0
labour,0,0
ukip,0,0
labour,0,-0.3089
snp,0,-0.3089
conservative,0,-0.3089
labour,0,0
snp,0,0
labour,0,-0.0803
conservative,0,-0.0803
conservative,0,0
snp,0,-0.5267
conservative,0,-0.5267
ukip,0,-0.5267
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.3182,0
conservative,0.3182,0
labour,0.5267,0
labour,0.2732,0
snp,0.2732,0
conservative,0.2732,0
conservative,0,0
ukip,0,0
libdem,0,0
ukip,0.4019,0
labour,0.4019,0
conservative,0.4019,0
labour,0.4019,0
conservative,0.4019,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.5686
labour,0,0
ukip,0.4588,0
labour,0,-0.4019
snp,0,-0.4019
conservative,0,-0.4019
labour,0,0
ukip,0,0
snp,0,0
labour,0.7482,0
labour,0.6369,0
labour,0,0
snp,0,0
conservative,0,0
conservative,0,0
labour,0,-0.802
snp,0,-0.802
labour,0,0
conservative,0,0
snp,0,0
labour,0,-0.4404
labour,0.2263,0
snp,0.2263,0
conservative,0.2263,0
conservative,0,0
ukip,0,0
conservative,0.6808,0
labour,0,-0.6249
conservative,0,-0.6249
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.5267
ukip,0,0
conservative,0,0
labour,0.1779,0
snp,0.1779,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.4184
snp,0,-0.4184
labour,0,0
ukip,0,0
labour,0,-0.5686
libdem,0.9042,0
labour,0,0
snp,0,0
labour,0,0
ukip,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.4019,0
conservative,0.4019,0
labour,0,-0.2869
ukip,0.6369,0
labour,0.4019,0
snp,0.4019,0
conservative,0.4019,0
labour,0.8156,0
snp,0.8156,0
conservative,0.8156,0
ukip,0.8156,0
ukip,0,0
ukip,0,0
ukip,0,-0.1027
labour,0,-0.1759
conservative,0,-0.1759
ukip,0,-0.1759
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0.3167,0
conservative,0.3167,0
labour,0.2716,0
labour,0,0
ukip,0,0
snp,0.3182,0
conservative,0.3182,0
labour,0,0
labour,0,0
conservative,0,0
labour,0.6705,0
conservative,0.6705,0
labour,0.7906,0
conservative,0.7385,0
labour,0.5096,0
snp,0.5096,0
conservative,0.5096,0
conservative,0,-0.1761
labour,0.3612,0
conservative,0.3612,0
labour,0,-0.2755
snp,0,0
conservative,0,0
ukip,0.9348,0
libdem,0,-0.5574
snp,0,-0.5267
labour,0,-0.6705
snp,0,-0.6705
conservative,0,-0.6705
labour,0,-0.4019
conservative,0,-0.4019
snp,0.7351,0
labour,0,0
snp,0,0
labour,0,-0.6249
conservative,0,-0.6249
labour,0,0
ukip,0,0
labour,0.6486,0
snp,0.6486,0
conservative,0.6486,0
labour,0,-0.296
snp,0,-0.296
labour,0,0
conservative,0,0
ukip,0.6486,0
